"","family","T1","avg_dT2","avg_dT3","predicted.celltype","Colony_size","exp","distance"
"AL162385.2",0,0,0.014213,0,0,0,0.008098,0
"AL162386.2",0,0,0,0,0,0,0,0
"AL162431.3",0,0,0,0,0,0,0.008098,0
"AL162456.1",0,0,0,0,0,0,0,0
"AL162457.1",0,0,0,0,0,0,0,0
"AL162493.1",0,0,0,0,0,0,0.009097,0
"AL162632.3",0,0,0,0,0,0,0,0
"AL162713.1",0,0,0,0,0,0,0,0
"AL162727.2",0,0,0,0,0,0,0,0
"AL162730.1",0,0,0,0,0,0,0,0
"AL162734.1",0,0,0.008171,0,0,0,0,0
"AL163952.1",0,0,0,0,0,0,0,0
"AL163953.1",0,0,0,0,0,0,0,0
"AL353151.2",0,0,0,0,0,0,0,0
"AL353152.2",0,0,0,0,0,0,0,0
"AL353583.1",0,0,0,0,0,0,0,0
"AL353593.3",0,0,0,0,0,0,0,0
"AL353595.1",0,0,0,0,0,0,0,0
"AL353597.3",0,0,0,0,0,0,0,0
"AL353637.1",0,0,0,0,0,0,0,0
"AL353688.1",0,0,0,0,0.004849,0,0.008098,0
"AL353689.3",0,0,0,0,0,0,0,0
"AL353704.1",0,0,0,0,0,0,0,0
"AL353706.1",0,0,0,0,0,0,0,0
"AL353708.2",0,0,0,0,0,0,0,0
"AL353743.3",0,0,0,0,0,0,0.003509,0
"AL353748.2",0,0,0,0,0,0,0,0
"AL353770.3",0,0,0,0,0,0,0,0
"AL353795.1",0,0,0,0,0,0,0.000164,0
"AL353803.1",0,0,0,0,0,0,0,0
"AL353807.2",0,0,0,0,0,0,0,0
"AL354710.2",0,0,0,0,0,0,0,0
"AL354714.1",0,0,0,0,0,0,0.003509,0.009221
"AL354733.1",0,0,0,0,0,0,0,0
"AL354740.1",0,0,0,0,0,0,0,0
"AL354754.1",0,0,0,0,0,0,0,0
"AL354797.1",0,0,0,0,0,0,0.004806,0
"AL354855.1",0,0,0,0,0,0,0,0
"AL354872.1",0,0,0,0,0,0,0,0
"AL354877.1",0,0,0,0,0,0,0,0
"AL354890.1",0,0,0,0,0,0,0,0
"AL354892.2",0,0,0.007578,0,0,0,0,0
"AL354983.1",0,0,0,0,0,0,0,0
"AL354993.1",0,0,0,0,0,0,0,0
"AL355073.2",0,0,0,0,0,0,0,0
"AL355076.2",0,0,0,0,0,0,0,0
"AL355103.1",0,0,0,0,0,0,0,0
"AL355353.1",0,0,0,0,0,0,0,0
"AL355355.1",0,0,0,0,0,0,0,0
"AL355355.2",0,0,0,0,0,0,0,0
"AL355357.1",0,0,0,0,0,0,0,0
"AL355377.2",0,0,0,0,0,0,0,0
"AL355388.2",0,0,0,0,0,0,0,0.00281
"AL355472.2",0,0,0,0,0,0,0,0
"AL355472.3",0,0,0,0,0,0,0,0
"AL355480.1",0,0,0,0,0,0,0.008098,0
"AL355612.1",0,0,0,0,0,0,0,0
"AL355773.1",0,0,0,0,0,0,0,0
"AL355796.1",0,0,0,0,0,0,0,0
"AL355802.3",0,0,0,0,0,0,0.008098,0
"AL355803.1",0,0,0,0,0,0,0,0
"AL355834.2",0,0,0,0,0,0,0,0
"AL355836.5",0,0,0,0,0,0,0,0
"AL355922.3",0,0,0,0,0,0,0,0
"AL355981.1",0,0,0,0,0,0,0,0
"AL355987.3",0,0,0,0,0,0,0,0
"AL356019.1",0,0,0,0,0,0,0,0
"AL356121.1",0,0,0,0,0,0,0,0
"AL356134.1",0,0,0,0,0,0,0,0
"AL356234.2",0,0,0,0,0,0,0,0
"AL356273.3",0,0,0,0,0.007627,0,0,0
"AL356276.2",0,0,0,0,0,0,0.003509,0
"AL356292.1",0,0,0,0,0,0,0,0
"AL356356.1",0,0,0,0,0,0,0,0
"AL356417.1",0,0,0,0,0,0,0,0
"AL356432.3",0,0,0,0,0,0,0,0
"AL356481.3",0,0,0,0,0,0.009606,0,0
"AL356489.2",0,0,0,0,0,0,0.011362,0
"AL356490.1",0,0,0,0,0,0,0,0
"AL356740.2",0,0,0,0,0,0,0,0
"AL356752.1",0,0,0,0,0,0,0,0
"AL356807.1",0,0,0,0,0,0,0,0
"AL356859.1",0,0,0,0,0,0,0,0.00281
"AL356952.1",0,0,0,0,0,0,0,0.00281
"AL357033.2",0,0,0,0,0,0,0,0
"AL357079.2",0,0,0,0,0,0,0,0
"AL357141.1",0,0,0,0,0,0,0,0
"AL357153.4",0,0,0,0,0,0,0,0
"AL357315.2",0,0,0,0,0,0,0,0
"AL357552.1",0,0,0,0,0,0,0.012815,0
"AL357873.1",0,0,0,0,0,0,0,0
"AL357874.1",0,0,0,0,0,0,0,0
"AL358075.1",0,0,0,0,0,0,0.003509,0
"AL358075.2",0,0,0,0,0,0,0,0
"AL358334.3",0,0,0,0,0,0,0,0
"AL358473.1",0,0,0,0,0,0,0,0
"AL358613.1",0,0,0,0,0,0,0,0
"AL359075.1",0,0,0,0,0,0,0,0
"AL359081.1",0,0,0,0,0,0,0,0
"AL359237.1",0,0,0,0,0,0,0,0
"AL359259.1",0,0,0,0,0,0,0,0
"AL359511.3",0,0,0,0,0,0,0,0
"AL359538.4",0,0,0,0,0,0,0,0
"AL359641.2",0,0,0,0,0,0,0,0
"AL359715.4",0,0,0,0,0,0,0,0
"AL359813.1",0,0,0,0,0,0,0,0
"AL359878.2",0,0,0,0,0,0,0,0
"AL359881.3",0,0,0,0,0,0,0,0
"AL359894.1",0,0,0,0,0,0,0,0
"AL359915.1",0,0,0,0,0,0,0,0
"AL359916.1",0,0,0.022032,0,0,0.011452,0.000164,0
"AL359962.1",0,0,0,0,0,0,0,0
"AL359962.2",0,0,0,0,0,0,0,0
"AL359999.1",0,0,0,0,0,0,0,0
"AL360015.1",0,0,0,0,0,0,0,0
"AL360093.1",0,0,0,0,0,0,0.004806,0
"AL360181.1",0,0,0,0,0,0,0,0
"AL360182.1",0,0,0,0,0.023907,0,0.003509,0
"AL360219.1",0,0,0,0,0,0,0,0
"AL365181.1",0,0,0,0,0,0,0.003509,0
"AL365204.2",0,0,0,0,0,0,0,0
"AL365209.1",0,0,0,0,0,0,0,0
"AL365223.2",0,0,0,0,0,0,0,0
"AL365258.1",0,0.003922,0,0,0,0.010646,0.008098,0
"AL365338.1",0,0,0,0,0,0,0,0
"AL365436.2",0,0,0,0,0,0,0,0
"AL390208.1",0,0,0,0,0,0,0,0
"AL390236.1",0,0,0,0,0,0,0,0
"AL390241.1",0,0,0,0,0,0,0,0
"AL390726.2",0,0,0,0,0,0,0,0
"AL390726.5",0,0,0,0,0,0,0,0
"AL390728.2",0,0,0,0,0,0,0.003509,0
"AL390728.3",0,0,0,0,0,0,0,0
"AL390728.5",0,0,0,0,0,0,0,0
"AL390783.1",0,0,0,0,0,0,0,0
"AL390860.1",0,0,0,0,0,0,0,0
"AL390863.1",0,0,0,0,0,0,0,0
"AL391001.1",0,0,0,0,0,0,0,0
"AL391056.1",0,0,0,0,0,0,0,0
"AL391069.3",0,0,0,0,0,0,0,0
"AL391219.1",0,0,0,0,0,0,0,0
"AL391280.2",0,0,0,0,0,0,0,0
"AL391380.1",0,0,0,0,0,0,0,0
"AL391832.1",0,0,0,0,0,0,0,0
"AL391834.3",0,0,0,0,0,0,0,0
"AL391840.1",0,0,0,0,0,0,0,0
"AL391845.2",0,0,0,0,0,0,0,0
"AL391863.2",0,0,0,0,0,0,0,0
"AL391987.2",0,0,0,0,0,0,0,0
"AL391994.1",0,0,0,0,0,0,0.003509,0
"AL392048.1",0,0,0,0,0,0,0,0
"AL441963.1",0,0,0,0,0,0,0,0
"AL442163.1",0,0,0,0,0,0,0,0
"AL442635.1",0,0,0,0,0.038943,0,0.007874,0
"AL445190.1",0,0,0,0,0,0,0,0
"AL445222.1",0,0,0,0,0,0,0,0
"AL445222.2",0,0,0,0,0,0,0,0
"AL445228.3",0,0,0,0,0,0,0,0
"AL445250.1",0,0,0,0,0,0,0,0
"AL445253.1",0,0,0,0,0,0,0,0
"AL445255.1",0,0,0,0.020851,0,0,0.004806,0
"AL445307.1",0,0,0,0,0,0,0,0
"AL445363.1",0,0,0,0,0,0,0,0
"AL445426.1",0,0,0,0,0,0,0,0
"AL445471.2",0,0,0,0,0,0,0,0
"AL445648.1",0,0,0,0,0,0,0,0.00281
"AL445669.1",0,0,0,0,0,0,0,0
"AL445687.2",0,0,0,0,0,0,0,0
"AL445933.2",0,0,0,0,0,0,0,0
"AL445991.1",0,0,0,0,0,0,0.000164,0
"AL450043.1",0,0,0,0,0,0.014497,0,0
"AL450163.1",0,0,0,0,0,0,0,0
"AL450263.1",0,0,0,0,0,0,0,0
"AL450309.1",0,0,0,0,0,0,0,0
"AL450313.1",0,0,0,0,0,0,0,0
"AL450338.1",0,0,0,0,0,0,0,0
"AL450469.2",0,0,0,0,0,0,0,0
"AL451007.2",0,0,0,0,0,0,0,0
"AL451007.3",0,0,0,0,0,0,0,0
"AL451044.1",0,0,0,0,0,0,0,0
"AL451048.1",0,0,0,0,0,0,0,0
"AL451062.2",0,0.004063,0.003122,0,0,0,0.022548,0
"AL451062.3",0,0,0,0,0,0,0,0
"AL451062.4",0,0,0,0,0,0,0,0
"AL451074.2",0,0,0,0,0,0,0,0
"AL451085.1",0,0,0,0,0,0,0.003509,0
"AL451085.2",0,0,0,0,0,0,0,0
"AL451124.1",0,0,0,0,0,0,0,0.00281
"AL512283.1",0,0,0,0,0,0,0,0
"AL512326.2",0,0,0,0,0,0,0.000164,0
"AL512326.5",0,0,0,0,0,0,0.008098,0
"AL512329.1",0,0,0,0,0,0,0,0
"AL512506.1",0,0,0,0,0,0,0,0
"AL512506.2",0,0,0,0,0,0,0,0
"AL512590.1",0,0,0,0,0,0,0,0
"AL512593.1",0,0,0,0,0,0,0,0
"AL512603.2",0,0,0,0,0,0,0,0
"AL512604.3",0,0,0,0,0,0,0.029605,0
"AL512625.2",0,0,0,0,0,0,0.013924,0
"AL512631.2",0,0,0,0,0,0,0,0
"AL512637.1",0,0,0,0,0,0,0.022548,0
"AL512656.2",0,0,0,0,0,0,0,0
"AL512658.2",0,0,0,0,0,0,0,0
"AL512662.2",0,0,0,0,0,0,0,0
"AL512791.2",0,0,0,0,0,0,0,0
"AL513122.1",0,0,0,0,0,0,0,0
"AL513165.2",0,0,0,0,0,0,0.003509,0
"AL513185.3",0,0,0,0.007503,0,0.009606,0.003509,0
"AL513218.1",0,0,0,0,0,0,0,0
"AL513303.1",0,0,0,0,0,0,0,0
"AL513318.2",0,0,0,0,0,0,0,0
"AL513348.1",0,0,0,0,0,0,0,0.00281
"AL513475.1",0,0,0,0,0,0,0,0
"AL513475.2",0,0,0,0,0,0,0,0
"AL513477.2",0,0,0,0,0,0,0,0
"AL513478.4",0,0,0,0,0,0,0,0
"AL513523.3",0,0,0,0,0,0,0,0
"AL513534.1",0,0,0,0,0,0.014497,0,0
"AL583722.1",0,0,0,0,0,0,0,0
"AL583808.1",0,0,0,0,0,0,0,0
"AL583834.1",0,0,0,0,0,0,0,0
"AL583844.1",0,0,0,0,0,0,0,0
"AL583852.1",0,0,0,0,0,0,0,0
"AL589655.1",0,0,0,0,0,0,0.009578,0
"AL589765.6",0,0,0,0,0,0,0,0
"AL589765.7",0,0,0,0,0,0,0,0
"AL589794.2",0,0,0,0,0,0,0,0
"AL589993.1",0,0,0,0,0,0,0,0
"AL590009.1",0,0,0,0,0,0,0,0
"AL590068.3",0,0,0,0,0,0,0,0
"AL590093.1",0,0,0,0,0,0,0,0
"AL590095.1",0,0,0,0,0,0,0,0
"AL590101.1",0,0,0,0,0,0,0,0
"AL590235.1",0,0,0,0,0,0,0,0
"AL590282.1",0,0,0,0,0,0,0.009097,0
"AL590283.1",0,0,0,0,0,0,0,0
"AL590413.1",0,0,0,0,0,0,0,0
"AL590552.1",0,0,0,0,0,0,0.003509,0
"AL590608.1",0,0,0,0,0,0,0,0
"AL590609.2",0,0.015089,0.054349,0,0.001953,0.061834,0.022548,0.044661
"AL590632.1",0,0,0,0,0,0,0,0
"AL590647.1",0,0,0,0,0,0,0,0
"AL590704.1",0,0,0,0,0,0,0,0
"AL590730.1",0,0,0,0,0,0,0,0
"AL590762.4",0,0,0,0,0,0,0.003509,0
"AL590763.1",0,0,0,0,0,0,0,0
"AL590764.2",0,0,0,0,0,0,0.003509,0
"AL591043.1",0,0,0,0,0,0,0,0
"AL591074.1",0,0,0,0,0,0,0,0
"AL591167.1",0,0,0,0,0,0,0,0
"AL591206.1",0,0,0,0,0,0,0,0
"AL591424.1",0,0,0,0,0,0,0,0
"AL591468.1",0,0,0,0,0,0,0,0
"AL591499.1",0,0,0,0,0,0,0,0
"AL591503.3",0,0,0,0,0,0,0,0
"AL591543.1",0,0,0,0,0,0,0,0
"AL591770.1",0,0,0,0,0,0,0,0
"AL591848.2",0,0,0,0,0,0,0,0
"AL591888.1",0,0,0,0,0,0,0,0
"AL591926.4",0,0,0,0,0,0,0,0
"AL591926.5",0,0,0,0,0,0,0,0
"AL591926.8",0,0,0,0,0,0,0,0
"AL592045.1",0,0,0,0,0,0,0.003509,0
"AL592064.2",0,0,0,0,0,0,0,0
"AL592076.1",0,0,0,0,0,0,0,0
"AL592156.1",0,0,0,0,0,0,0,0
"AL592310.1",0,0,0,0,0,0,0,0
"AL592429.1",0,0,0,0,0,0,0,0
"AL592463.1",0,0,0,0,0,0,0,0
"AL596257.1",0,0,0,0,0,0,0,0
"AL596442.1",0,0,0,0,0,0,0,0
"AL603790.1",0,0,0,0,0,0,0,0
"AL603839.4",0,0,0,0,0,0,0,0
"AL606468.1",0,0,0,0,0,0,0,0
"AL606500.1",0,0,0,0,0,0,0,0
"AL606748.1",0,0,0,0,0,0,0,0
"AL606748.2",0,0.009673,0,0,0,0,0.012815,0.017732
"AL606807.1",0,0,0,0,0,0,0,0
"AL627309.2",0,0,0,0,0,0,0,0
"AL645568.2",0,0,0,0,0,0,0,0
"AL645608.1",0,0,0,0,0,0,0,0
"AL645608.6",0,0,0,0,0,0,0,0
"AL645924.1",0,0,0,0,0,0,0,0
"AL645940.1",0,0,0,0,0,0,0,0
"AL645949.1",0,0,0,0,0,0,0,0
"AL645998.1",0,0,0,0,0,0,0.003509,0
"AL662899.4",0,0,0,0,0,0,0,0
"AL669942.1",0,0,0,0,0.003676,0,0.003509,0
"AL670729.2",0,0,0,0,0,0,0,0
"AL672032.1",0,0,0,0,0.00181,0,0.003509,0
"AL672291.1",0,0,0,0,0,0,0.003509,0.009221
"AL672310.1",0,0,0,0,0,0,0,0
"AL691477.1",0,0,0,0,0,0,0,0
"AL691482.3",0,0,0,0,0,0,0,0
"AL731556.1",0,0,0,0,0,0,0,0
"AL731563.1",0,0,0,0,0,0,0,0
"AL731769.2",0,0,0,0,0,0,0,0
"AL807752.2",0,0,0,0,0,0,0,0
"AL807761.4",0,0,0,0,0,0,0,0
"AL844892.1",0,0,0,0,0,0,0,0
"AL845472.1",0,0,0,0,0,0.003534,0,0
"AL845552.2",0,0,0,0,0,0,0,0
"AL928654.3",0,0,0,0,0,0,0,0
"AL928970.1",0,0,0,0,0.003451,0,0.032615,0
"AL929236.1",0,0,0,0,0,0,0,0
"AL929472.4",0,0,0,0,0,0,0,0
"AL935212.4",0,0,0,0,0,0,0,0
"ALDH3A1",0,0,0,0,0,0,0,0
"ALDH8A1",0,0,0,0,0,0,0,0
"ALG14-AS1",0,0,0,0,0,0,0,0
"ALG1L5P",0,0,0,0,0,0,0,0.00281
"ALG9-IT1",0,0,0,0,0,0,0,0
"ALKAL1",0,0,0,0,0,0,0,0
"ALOX12B",0,0,0,0,0,0,0,0
"ALOXE3",0,0,0,0,0,0,0,0
"ALX4",0,0,0,0,0,0,0,0
"AMER2",0,0,0,0,0,0,0,0
"AMIGO2",0,0,0,0,0,0,0,0
"AMMECR1-IT1",0,0,0,0,0,0,0,0
"AMY1A",0,0,0,0,0,0,0,0
"AMYH02020865.1",0,0,0,0,0,0,0,0
"ANAPC10P1",0,0,0,0,0,0,0.003509,0
"ANAPC1P2",0,0,0,0,0,0,0,0
"ANGPT4",0,0,0,0,0,0,0,0
"ANGPTL2",0,0,0,0,0,0,0,0
"ANKFN1",0,0,0,0,0,0,0,0
"ANKRD26P4",0,0,0,0,0,0,0,0
"ANKRD30BL",0,0,0,0,0,0,0,0
"ANKRD34C-AS1",0,0,0,0,0,0,0,0
"ANKRD40CL",0,0,0,0,0,0,0,0
"ANKRD49P1",0,0,0,0,0,0,0.004806,0
"ANKRD62P1",0,0,0,0,0,0,0,0
"ANKRD63",0,0,0,0,0,0,0,0
"ANKUB1",0,0,0,0,0,0,0.003509,0
"ANO3",0,0,0,0,0,0,0,0
"ANTXRL",0,0,0,0,0,0,0,0
"ANXA10",0,0,0,0,0,0,0,0
"AOX3P",0,0,0,0,0,0,0,0
"AP000221.1",0,0,0,0,0,0,0,0
"AP000224.1",0,0,0,0,0,0,0,0
"AP000235.1",0,0,0,0,0,0,0,0
"AP000253.1",0,0,0,0,0,0,0.000164,0
"AP000255.1",0,0,0,0,0,0,0,0
"AP000265.1",0,0,0,0,0,0,0,0
"AP000311.1",0,0,0,0,0,0,0,0
"AP000346.4",0,0,0,0,0,0,0,0
"AP000355.1",0,0,0,0,0,0,0,0
"AP000428.2",0,0,0,0,0,0,0,0
"AP000439.1",0,0,0,0,0,0,0,0
"AP000446.1",0,0,0,0,0,0,0,0
"AP000474.2",0,0,0,0,0,0,0,0
"AP000542.2",0,0,0,0,0,0,0,0
"AP000553.3",0,0,0,0,0,0,0,0
"AP000553.7",0,0,0,0,0,0,0,0
"AP000553.8",0,0,0,0,0,0,0,0
"AP000593.4",0,0,0,0,0,0,0,0
"AP000609.1",0,0,0.003038,0,0,0.005151,0.012815,0
"AP000688.4",0,0,0,0,0,0,0,0
"AP000753.1",0,0,0,0,0.001383,0,0.008098,0
"AP000763.1",0,0,0,0,0,0,0,0
"AP000776.1",0,0,0,0,0,0,0,0
"AP000787.3",0,0,0,0,0,0,0,0
"AP000821.1",0,0,0,0,0,0,0,0.00281
"AP000842.2",0,0,0,0,0,0,0,0
"AP000879.2",0,0,0,0,0,0,0,0
"AP000892.1",0,0,0,0,0,0,0,0
"AP000892.3",0,0,0,0,0,0,0.003509,0.009221
"AP000902.1",0,0,0,0,0,0,0,0
"AP000911.1",0,0,0,0,0,0,0,0
"AP000915.2",0,0,0,0,0,0,0,0
"AP000941.1",0,0,0,0,0,0,0,0
"AP000942.1",0,0,0,0,0,0,0,0
"AP000943.2",0,0,0,0,0,0,0,0
"AP000944.6",0,0,0,0,0,0,0,0
"AP000962.1",0,0,0,0,0,0,0,0
"AP000962.3",0,0,0,0,0,0,0.003509,0
"AP000977.1",0,0,0,0,0,0,0.012815,0
"AP001002.1",0,0,0,0,0,0,0,0
"AP001005.3",0,0,0,0,0,0,0,0
"AP001056.2",0,0,0,0,0,0,0,0
"AP001065.3",0,0,0,0,0,0,0,0
"AP001107.4",0,0,0,0,0,0,0.018602,0
"AP001120.3",0,0,0,0,0,0,0,0
"AP001120.5",0,0,0,0,0,0,0,0
"AP001122.1",0,0,0,0,0,0,0,0
"AP001136.1",0,0,0,0,0,0,0,0
"AP001178.3",0,0,0,0,0,0,0.02164,0
"AP001184.1",0,0,0,0,0,0,0,0
"AP001198.1",0,0,0,0,0,0,0,0
"AP001266.2",0,0,0,0,0,0,0,0
"AP001269.1",0,0,0,0,0,0,0,0
"AP001363.1",0,0,0,0,0,0.014497,0,0
"AP001372.1",0,0,0,0,0,0,0,0
"AP001372.4",0,0,0,0,0,0,0,0
"AP001458.2",0,0,0,0,0,0,0,0.00281
"AP001464.1",0,0,0,0,0,0,0,0
"AP001486.1",0,0,0,0,0,0,0,0
"AP001496.1",0,0,0,0,0,0,0,0
"AP001528.1",0,0,0,0,0,0,0,0
"AP001605.1",0,0,0,0,0,0,0,0
"AP001625.2",0,0,0,0,0,0,0.009578,0
"AP001626.1",0,0,0,0,0,0,0,0
"AP001642.1",0,0,0,0,0,0,0,0
"AP001652.1",0,0,0,0,0,0,0,0
"AP001962.1",0,0,0,0,0,0,0,0
"AP001972.4",0,0,0,0,0,0,0,0
"AP002001.1",0,0,0,0,0,0,0,0
"AP002358.2",0,0,0,0,0,0,0,0
"AP002364.1",0,0,0,0,0,0,0.000164,0
"AP002370.1",0,0,0,0,0,0,0,0
"AP002383.3",0,0,0,0,0,0,0,0
"AP002414.2",0,0,0,0,0,0,0,0
"AP002433.1",0,0,0,0,0,0,0,0
"AP002765.1",0,0,0,0,0,0,0,0
"AP002770.1",0,0,0,0,0,0,0,0
"AP002847.1",0,0,0,0,0,0,0,0
"AP002852.1",0,0,0,0,0,0,0,0
"AP002884.1",0,0,0,0,0.007627,0,0,0
"AP002993.1",0,0,0,0,0,0,0.022548,0.009266
"AP003031.1",0,0,0,0,0,0,0,0
"AP003038.1",0,0,0,0,0,0,0,0
"AP003041.1",0,0,0,0,0,0,0,0
"AP003041.3",0,0,0,0,0,0,0,0
"AP003059.1",0,0,0,0,0,0,0,0
"AP003072.4",0,0,0,0,0.007482,0,0.004806,0
"AP003102.1",0,0,0,0,0,0,0,0
"AP003117.1",0,0,0,0,0,0,0,0
"AP003117.2",0,0,0,0,0,0,0,0
"AP003119.2",0,0,0,0,0,0,0.003509,0
"AP003168.1",0,0,0,0,0,0,0,0
"AP003306.1",0,0,0,0,0,0,0,0
"AP003307.1",0,0,0,0,0,0,0.012815,0
"AP003354.1",0,0,0,0,0,0,0,0
"AP003355.2",0,0,0,0,0,0,0,0
"AP003419.3",0,0,0,0,0,0,0,0
"AP003467.1",0,0,0,0,0,0,0.003509,0
"AP003471.1",0,0,0,0,0,0,0,0
"AP003472.2",0,0,0,0,0,0,0,0
"AP003497.2",0,0,0,0,0,0,0,0
"AP003498.2",0,0,0,0,0,0,0,0
"AP003499.5",0,0,0,0,0,0,0,0
"AP003548.1",0,0,0,0,0,0,0,0
"AP003550.1",0,0,0,0,0,0,0,0
"AP004245.1",0,0,0,0,0,0,0,0
"AP004247.2",0,0,0,0,0,0,0,0
"AP004607.4",0,0,0,0,0,0,0,0
"AP005136.2",0,0,0,0,0,0,0.000164,0
"AP005230.1",0,0,0,0,0,0,0,0
"AP005436.2",0,0,0,0,0,0,0,0
"AP005482.3",0,0,0,0,0,0,0,0
"AP005671.1",0,0,0,0,0,0,0,0
"AP005899.2",0,0,0,0,0,0,0,0
"AP006248.2",0,0,0,0,0,0,0,0
"AP006248.4",0,0,0,0,0,0,0,0
"AP006248.6",0,0,0,0,0,0,0,0
"AP006287.1",0,0,0,0,0,0,0,0
"AP006287.2",0,0,0,0,0,0,0,0
"AP006289.1",0,0,0,0,0,0,0,0
"APBA1",0,0,0,0,0,0,0,0
"APBA2",0,0,0,0,0,0,0,0
"APCDD1L-DT",0,0,0,0,0,0,0,0
"APOA5",0,0,0,0,0,0,0,0
"APOBEC3B-AS1",0,0,0,0,0,0,0,0
"APOBEC3H",0,0,0,0,0,0,0,0
"APOOP4",0,0,0,0,0,0,0,0
"AQP7",0,0,0,0,0,0,0,0
"ARC",0,0,0,0,0,0,0,0
"ARHGAP26-IT1",0,0,0,0,0,0,0.000164,0
"ARHGAP42P4",0,0,0,0,0,0,0,0
"ARHGEF10",0,0,0,0,0,0,0,0
"ARHGEF15",0,0,0,0,0,0,0,0
"ARIH2P1",0,0,0,0,0,0,0,0
"ARL5C",0,0,0,0,0,0,0,0
"ARL6IP1P3",0,0,0,0,0,0,0,0
"ARMCX2",0,0,0,0.003749,0,0.008832,0,0
"ARPC3P2",0,0,0,0,0,0,0,0
"ARPP21",0,0,0,0,0,0,0,0
"ARRDC5",0,0,0,0,0,0,0,0
"ARSF",0,0,0,0,0,0,0,0
"ART1",0,0,0,0,0,0,0,0
"ARX",0,0,0,0,0,0,0,0
"ASB11",0,0,0,0,0,0,0,0
"ASB2",0,0,0,0,0,0,0.012815,0
"ASCL3",0,0,0,0,0,0,0,0
"ASTL",0,0,0,0,0,0,0,0
"ATF4P1",0,0,0,0,0,0,0,0
"ATG10-AS1",0,0,0,0,0,0,0,0
"ATG3P1",0,0,0,0,0,0,0,0
"ATOH8",0,0,0,0,0,0,0,0
"ATP1A2",0,0,0,0,0,0,0,0
"ATP1B1P1",0,0,0,0,0,0,0.014454,0
"ATP1B4",0,0,0,0,0,0,0,0
"ATP5POP1",0,0,0,0,0,0,0,0
"ATP6V0D2",0,0,0,0,0,0,0,0
"ATP6V0E1P1",0,0,0,0,0,0,0,0
"ATP6V1G1P4",0,0,0,0,0,0,0,0
"ATP6V1G1P6",0,0,0,0,0,0,0,0
"ATP6V1G2",0,0,0,0,0,0,0,0
"AVPR1A",0,0,0,0,0,0,0,0
"AXL",0,0,0,0,0,0,0,0
"B3GAT1",0,0,0,0,0,0,0,0
"B4GALNT1",0,0,0,0,0,0,0,0
"B4GALNT2P1",0,0,0,0,0,0,0,0
"BCAR4",0,0,0,0,0,0,0.008098,0
"BCAS2P1",0,0,0,0,0,0,0,0
"BCL2L1-AS1",0,0,0,0,0,0,0.022548,0
"BCL2L2-PABPN1",0,0,0,0,0,0,0,0
"BCO1",0,0,0,0,0,0,0,0
"BCRP4",0,0,0,0,0,0,0,0
"BCRP6",0,0,0,0,0,0,0,0
"BEAN1-AS1",0,0,0,0,0,0,0,0
"BEND2",0,0,0,0,0,0,0,0
"BFSP2",0,0,0,0,0,0,0,0
"BLACE",0,0,0,0,0,0,0,0
"BLZF2P",0,0,0,0,0.007627,0,0,0
"BMP4",0,0,0,0,0,0,0,0
"BMS1P16",0,0,0,0,0,0,0,0
"BMS1P7",0,0,0,0,0,0,0,0
"BMS1P9",0,0,0,0,0,0,0,0
"BNIP3P20",0,0,0,0,0,0,0,0
"BNIP3P25",0,0,0,0,0,0,0.008098,0
"BNIP3P28",0,0,0,0,0,0,0.027543,0
"BNIP3P35",0,0,0,0,0,0,0,0
"BNIP3P38",0,0,0,0,0,0,0,0
"BNIP3P39",0,0,0,0,0,0,0,0
"BNIP3P9",0,0,0,0,0,0,0,0
"BOLL",0,0,0,0,0,0,0,0
"BORCS8-MEF2B",0,0,0,0,0,0,0,0
"BPIFB1",0,0,0,0,0,0,0,0
"BPIFB2",0,0,0,0,0,0,0,0
"BPIFB4",0,0,0,0,0,0,0.003509,0
"BPIFB5P",0,0,0,0,0,0,0,0
"BPIFB9P",0,0,0,0,0,0,0,0
"BRD7P5",0,0,0,0,0,0,0,0
"BRDT",0,0,0,0,0,0,0,0
"BRS3",0,0,0,0,0,0,0,0
"BRWD1-AS1",0,0,0,0,0,0,0,0
"BSN-AS1",0,0,0,0,0,0,0.003509,0
"BTBD7P1",0,0,0.003038,0,0.02441,0,0.022548,0
"BTF3P13",0,0,0,0,0,0,0,0
"BTG1P1",0,0,0,0,0,0,0,0
"BTG3-AS1",0,0,0,0,0,0,0,0
"BUD31P2",0,0,0,0,0,0,0,0
"BX005040.1",0,0,0,0,0,0,0,0
"BX005266.2",0,0,0,0,0,0,0.016302,0
"BX284668.2",0,0,0,0,0,0,0.017636,0
"BX323046.1",0,0,0,0,0.007627,0.031831,0,0.01607
"BX323046.2",0,0,0,0,0,0,0,0
"BX547991.1",0,0,0,0,0,0,0,0
"BX664718.2",0,0,0,0,0,0,0.008098,0
"BX664727.3",0,0,0,0,0,0,0,0
"C10orf53",0,0,0,0,0,0,0,0
"C10orf82",0,0,0,0,0,0,0,0
"C11orf97",0,0,0,0,0.007627,0,0,0
"C12orf50",0,0,0,0,0,0,0.000164,0
"C14orf132",0,0,0,0,0,0,0,0
"C15orf48",0,0,0,0,0,0,0,0
"C16orf89",0,0,0,0,0,0,0,0
"C17orf107",0,0,0,0,0,0,0,0
"C17orf77",0,0,0,0,0,0,0,0
"C19orf85",0,0,0,0,0,0,0,0
"C1GALT1C1L",0,0,0,0,0,0,0,0.00281
